Date, Open, High, Low, Close
02/24/05, 2028.43, 2051.81, 2023.00, 2051.70
02/23/05, 2039.55, 2040.84, 2024.64, 2031.25
02/22/05, 2046.18, 2064.67, 2030.17, 2030.32
02/18/05, 2065.15, 2068.89, 2056.20, 2058.62
02/17/05, 2088.67, 2093.68, 2061.34, 2061.34
02/16/05, 2082.46, 2093.37, 2079.37, 2087.43
02/15/05, 2083.64, 2103.45, 2081.46, 2089.21
02/14/05, 2076.75, 2085.12, 2074.81, 2082.91
02/11/05, 2048.96, 2081.48, 2039.72, 2076.66
02/10/05, 2058.53, 2059.65, 2040.04, 2053.10
02/09/05, 2088.52, 2089.38, 2051.00, 2052.55
02/08/05, 2082.11, 2095.64, 2080.42, 2086.68
02/07/05, 2086.55, 2091.17, 2075.41, 2082.03
02/04/05, 2056.47, 2086.72, 2056.29, 2086.66
02/03/05, 2065.44, 2066.93, 2049.25, 2057.64
02/02/05, 2074.06, 2079.58, 2064.20, 2075.06
02/01/05, 2063.27, 2071.52, 2058.66, 2068.70
01/31/05, 2053.47, 2063.18, 2053.47, 2062.41
01/28/05, 2052.54, 2055.13, 2024.36, 2035.83
01/27/05, 2042.77, 2053.94, 2036.09, 2047.15
01/26/05, 2034.69, 2049.34, 2028.19, 2046.09
01/25/05, 2022.08, 2037.18, 2017.58, 2019.95
01/24/05, 2040.13, 2043.97, 2008.68, 2008.70
01/21/05, 2053.15, 2058.00, 2032.88, 2034.27
01/20/05, 2056.38, 2065.59, 2045.88, 2045.88
01/19/05, 2105.74, 2105.84, 2072.20, 2073.59
01/18/05, 2081.86, 2106.19, 2078.04, 2106.04
01/14/05, 2079.47, 2088.58, 2075.47, 2087.91
01/13/05, 2093.54, 2094.80, 2067.94, 2070.56
01/12/05, 2089.70, 2093.44, 2066.79, 2092.53
01/11/05, 2089.07, 2090.62, 2072.62, 2079.62
01/10/05, 2087.62, 2111.43, 2086.66, 2097.04
01/07/05, 2099.95, 2103.39, 2076.69, 2088.61
01/06/05, 2098.51, 2103.90, 2088.03, 2090.00
01/05/05, 2102.90, 2116.75, 2091.24, 2091.24
01/04/05, 2158.31, 2159.64, 2100.56, 2107.86
01/03/05, 2184.75, 2191.60, 2148.72, 2152.15
12/31/04, 2178.98, 2185.56, 2174.63, 2175.44
12/30/04, 2177.47, 2182.37, 2176.40, 2178.34
12/29/04, 2170.99, 2182.33, 2170.99, 2177.00
12/28/04, 2156.75, 2177.19, 2156.53, 2177.19
12/27/04, 2168.82, 2171.94, 2147.59, 2154.22
12/23/04, 2153.31, 2168.78, 2153.31, 2160.62
12/22/04, 2145.99, 2163.48, 2145.18, 2157.03
12/21/04, 2134.75, 2151.71, 2133.34, 2150.91
12/20/04, 2142.21, 2154.48, 2124.22, 2127.85
12/17/04, 2142.71, 2150.85, 2135.05, 2135.20
12/16/04, 2159.96, 2164.80, 2138.81, 2146.15
12/15/04, 2159.68, 2171.27, 2151.31, 2162.55
12/14/04, 2145.05, 2163.50, 2145.05, 2159.84
12/13/04, 2141.20, 2148.50, 2132.19, 2148.50
12/10/04, 2121.15, 2134.60, 2120.33, 2128.07
12/09/04, 2109.55, 2134.23, 2097.86, 2129.01
12/08/04, 2118.14, 2130.76, 2110.57, 2126.11
12/07/04, 2154.13, 2161.30, 2114.65, 2114.66
12/06/04, 2145.43, 2157.43, 2138.21, 2151.25
12/03/04, 2153.29, 2164.63, 2145.72, 2147.96
12/02/04, 2133.95, 2156.14, 2131.65, 2143.57
12/01/04, 2104.58, 2138.32, 2104.58, 2138.23
11/30/04, 2104.67, 2107.45, 2096.81, 2096.81
11/29/04, 2110.91, 2117.89, 2090.35, 2106.87
11/26/04, 2101.81, 2110.38, 2101.81, 2101.97
11/24/04, 2091.79, 2103.80, 2090.20, 2102.54
11/23/04, 2082.47, 2092.02, 2068.98, 2084.28
11/22/04, 2066.34, 2085.19, 2052.80, 2085.19
11/19/04, 2100.45, 2102.60, 2070.63, 2070.63
11/18/04, 2096.19, 2105.39, 2089.48, 2104.28
11/17/04, 2090.94, 2112.18, 2090.72, 2099.68
11/16/04, 2087.07, 2087.30, 2073.35, 2078.62
11/15/04, 2082.59, 2094.13, 2078.84, 2094.09
11/12/04, 2065.32, 2085.34, 2056.41, 2085.34
11/11/04, 2041.34, 2061.40, 2039.74, 2061.27
11/10/04, 2039.58, 2047.25, 2032.37, 2034.56
11/09/04, 2039.03, 2049.77, 2034.41, 2043.33
11/08/04, 2038.22, 2044.53, 2033.79, 2039.25
11/05/04, 2035.04, 2046.92, 2025.63, 2038.94
11/04/04, 1998.15, 2023.72, 1992.07, 2023.63
11/03/04, 2014.45, 2020.03, 1992.70, 2004.33
11/02/04, 1981.47, 2002.93, 1978.64, 1984.79
11/01/04, 1975.48, 1983.91, 1969.32, 1979.87
10/29/04, 1974.55, 1984.18, 1963.83, 1974.99
10/28/04, 1963.36, 1980.36, 1959.57, 1975.74
10/27/04, 1928.00, 1971.28, 1926.25, 1969.99
10/26/04, 1915.15, 1928.80, 1905.49, 1928.79
10/25/04, 1911.08, 1920.71, 1905.91, 1914.04
10/22/04, 1952.36, 1952.54, 1914.39, 1915.14
10/21/04, 1940.11, 1957.48, 1933.00, 1953.62
10/20/04, 1920.06, 1934.32, 1910.83, 1932.97
10/19/04, 1944.41, 1952.85, 1922.60, 1922.90
10/18/04, 1909.78, 1936.52, 1904.50, 1936.52
10/15/04, 1907.93, 1923.92, 1899.33, 1911.50
10/14/04, 1920.58, 1921.82, 1900.77, 1903.02
10/13/04, 1944.96, 1948.01, 1914.46, 1920.53
10/12/04, 1913.70, 1929.98, 1904.11, 1925.17
10/11/04, 1924.41, 1930.66, 1920.76, 1928.76
10/08/04, 1940.67, 1949.34, 1917.72, 1919.97
10/07/04, 1967.37, 1970.26, 1948.03, 1948.52
10/06/04, 1953.91, 1971.04, 1947.24, 1971.03
10/05/04, 1950.23, 1960.90, 1946.86, 1955.50
10/04/04, 1954.59, 1965.76, 1950.17, 1952.40
10/01/04, 1909.59, 1942.23, 1908.57, 1942.20
09/30/04, 1892.60, 1902.25, 1887.68, 1896.84
09/29/04, 1870.61, 1894.06, 1869.95, 1893.94
09/28/04, 1865.88, 1873.86, 1852.59, 1869.87
09/27/04, 1871.16, 1871.94, 1858.88, 1859.88
09/24/04, 1888.89, 1897.42, 1879.48, 1879.48
09/23/04, 1887.02, 1894.67, 1883.32, 1886.43
09/22/04, 1910.23, 1910.23, 1884.85, 1885.71
09/21/04, 1913.13, 1925.85, 1909.43, 1921.18
09/20/04, 1903.02, 1921.50, 1900.24, 1908.07
09/17/04, 1907.01, 1911.00, 1896.67, 1910.09
09/16/04, 1898.83, 1914.38, 1898.36, 1904.08
09/15/04, 1908.38, 1908.38, 1892.08, 1896.52
09/14/04, 1909.20, 1917.74, 1901.77, 1915.40
09/13/04, 1900.17, 1919.21, 1897.73, 1910.38
09/10/04, 1870.33, 1895.78, 1863.46, 1894.31
09/09/04, 1858.51, 1875.39, 1849.37, 1869.65
09/08/04, 1855.25, 1870.04, 1850.05, 1850.64
09/07/04, 1856.00, 1865.43, 1847.48, 1858.56
09/03/04, 1857.61, 1867.46, 1840.94, 1844.48
09/02/04, 1848.03, 1876.24, 1846.95, 1873.43
09/01/04, 1833.37, 1859.44, 1833.33, 1850.41
08/31/04, 1837.54, 1842.15, 1819.62, 1838.10
08/30/04, 1855.78, 1855.78, 1836.47, 1836.49
08/27/04, 1855.03, 1866.25, 1854.77, 1862.09
08/26/04, 1855.77, 1860.39, 1848.88, 1852.92
08/25/04, 1836.72, 1861.79, 1830.30, 1860.72
08/24/04, 1846.93, 1850.29, 1828.51, 1836.89
08/23/04, 1843.79, 1848.12, 1835.11, 1838.70
08/20/04, 1819.54, 1843.12, 1815.92, 1838.02
08/19/04, 1825.91, 1829.13, 1811.68, 1819.89
08/18/04, 1787.66, 1831.37, 1784.60, 1831.37
08/17/04, 1792.26, 1804.59, 1791.95, 1795.25
08/16/04, 1759.58, 1789.49, 1759.58, 1782.84
08/13/04, 1762.46, 1768.63, 1750.82, 1757.22
08/12/04, 1770.68, 1774.68, 1751.95, 1752.49
08/11/04, 1778.43, 1786.65, 1760.50, 1782.42
08/10/04, 1782.30, 1808.70, 1782.26, 1808.70
08/09/04, 1782.35, 1787.44, 1774.48, 1774.64
08/06/04, 1805.95, 1806.28, 1775.57, 1776.89
08/05/04, 1856.99, 1859.77, 1820.21, 1821.63
08/04/04, 1850.78, 1864.80, 1842.20, 1855.06
08/03/04, 1887.14, 1887.57, 1859.17, 1859.42
08/02/04, 1874.93, 1893.13, 1869.66, 1892.09
07/30/04, 1878.54, 1896.31, 1876.31, 1887.36
07/29/04, 1871.54, 1885.01, 1867.62, 1881.06
07/28/04, 1861.37, 1869.00, 1832.12, 1858.26
07/27/04, 1844.28, 1872.17, 1843.04, 1869.10
07/26/04, 1852.42, 1860.12, 1829.06, 1839.02
07/23/04, 1874.46, 1874.46, 1846.55, 1849.09
07/22/04, 1872.43, 1892.98, 1853.58, 1889.06
07/21/04, 1933.02, 1933.03, 1874.37, 1874.37
07/20/04, 1886.69, 1917.07, 1885.80, 1917.07
07/19/04, 1889.06, 1893.80, 1870.14, 1883.83
07/16/04, 1926.19, 1926.19, 1882.93, 1883.15
07/15/04, 1920.14, 1925.76, 1910.13, 1912.71
07/14/04, 1913.73, 1937.68, 1908.98, 1914.88
07/13/04, 1940.31, 1945.17, 1930.59, 1931.66
07/12/04, 1936.17, 1941.24, 1921.40, 1936.92
07/09/04, 1946.49, 1961.11, 1940.22, 1946.33
07/08/04, 1951.79, 1964.48, 1934.57, 1935.32
07/07/04, 1961.22, 1976.92, 1960.78, 1966.08
07/06/04, 1994.70, 1995.40, 1958.69, 1963.43
07/02/04, 2014.09, 2014.74, 1996.61, 2006.66
07/01/04, 2045.53, 2045.53, 2006.67, 2015.55
06/30/04, 2038.34, 2055.65, 2031.88, 2047.79
06/29/04, 2017.35, 2037.60, 2017.35, 2034.93
06/28/04, 2038.98, 2039.93, 2013.73, 2019.82
06/25/04, 2016.74, 2033.87, 2015.57, 2025.47
06/24/04, 2020.11, 2032.21, 2013.78, 2015.57
06/23/04, 1992.05, 2023.23, 1990.78, 2020.98
06/22/04, 1975.51, 1994.87, 1964.53, 1994.15
06/21/04, 1990.82, 1995.06, 1972.43, 1974.38
06/18/04, 1977.77, 2000.41, 1973.91, 1986.73
06/17/04, 1993.69, 1993.93, 1976.25, 1983.67
06/16/04, 1997.10, 2002.07, 1990.57, 1998.23
06/15/04, 1982.41, 2006.58, 1982.41, 1995.60
06/14/04, 1987.75, 1987.83, 1963.48, 1969.99
06/10/04, 1996.80, 2000.99, 1988.89, 1999.87
06/09/04, 2015.04, 2019.22, 1989.99, 1990.61
06/08/04, 2010.72, 2023.54, 2008.30, 2023.53
06/07/04, 1991.67, 2020.62, 1991.42, 2020.62
06/04/04, 1982.65, 1995.50, 1978.04, 1978.63
06/03/04, 1983.86, 1983.86, 1960.26, 1960.27
06/02/04, 1995.18, 1998.32, 1978.71, 1988.98
06/01/04, 1978.52, 1991.29, 1972.71, 1990.78
05/28/04, 1985.54, 1990.81, 1976.70, 1986.74
05/27/04, 1982.77, 1991.87, 1969.04, 1984.50
05/26/04, 1961.16, 1976.16, 1957.58, 1976.15
05/25/04, 1920.94, 1966.68, 1913.73, 1964.65
05/24/04, 1924.87, 1934.41, 1915.56, 1922.98
05/21/04, 1910.04, 1918.08, 1899.85, 1912.09
05/20/04, 1902.78, 1912.02, 1890.18, 1896.59
05/19/04, 1917.58, 1936.04, 1898.16, 1898.17
05/18/04, 1892.29, 1903.39, 1890.95, 1897.82
05/17/04, 1881.06, 1887.74, 1865.40, 1876.64
05/14/04, 1922.47, 1927.25, 1897.57, 1904.25
05/13/04, 1918.63, 1937.87, 1914.10, 1926.03
05/12/04, 1924.32, 1927.23, 1878.77, 1925.59
05/11/04, 1909.50, 1931.48, 1909.50, 1931.35
05/10/04, 1904.73, 1907.98, 1880.32, 1896.07
05/07/04, 1931.86, 1957.24, 1917.96, 1917.96
05/06/04, 1945.87, 1949.55, 1923.30, 1937.74
05/05/04, 1954.99, 1967.33, 1948.51, 1957.26
05/04/04, 1942.37, 1969.97, 1933.60, 1950.48
05/03/04, 1928.72, 1954.62, 1926.09, 1938.72
04/30/04, 1962.49, 1965.89, 1919.39, 1920.15
04/29/04, 1987.48, 1998.50, 1946.10, 1958.78
04/28/04, 2026.44, 2026.44, 1985.54, 1989.54
04/27/04, 2040.53, 2053.57, 2027.64, 2032.53
04/26/04, 2052.25, 2059.08, 2031.75, 2036.77
04/23/04, 2045.92, 2051.75, 2034.48, 2049.77
04/22/04, 1992.65, 2035.39, 1991.47, 2032.91
04/21/04, 1987.22, 1995.91, 1973.25, 1995.63
04/20/04, 2022.62, 2032.41, 1978.63, 1978.63
04/19/04, 1995.37, 2020.45, 1991.14, 2020.43
04/16/04, 2002.43, 2007.17, 1982.14, 1995.74
04/15/04, 2026.52, 2031.84, 1989.21, 2002.17
04/14/04, 2018.36, 2040.15, 2013.98, 2024.85
04/13/04, 2072.95, 2073.42, 2026.20, 2030.08
04/12/04, 2057.64, 2069.45, 2057.64, 2065.48
04/08/04, 2074.58, 2075.33, 2046.10, 2052.88
04/07/04, 2055.61, 2060.44, 2038.74, 2050.24
04/06/04, 2064.13, 2068.27, 2053.32, 2059.90
04/05/04, 2055.99, 2079.12, 2054.34, 2079.12
04/02/04, 2046.05, 2057.17, 2037.19, 2057.17
04/01/04, 1996.45, 2019.09, 1996.45, 2015.01
03/31/04, 2001.09, 2004.00, 1985.04, 1994.22
03/30/04, 1985.67, 2000.68, 1981.44, 2000.63
03/29/04, 1975.43, 1996.23, 1975.43, 1992.57
03/26/04, 1963.52, 1976.76, 1960.02, 1960.02
03/25/04, 1923.22, 1967.17, 1923.22, 1967.17
03/24/04, 1908.04, 1922.51, 1896.91, 1909.48
03/23/04, 1923.23, 1928.61, 1898.94, 1901.80
03/22/04, 1929.02, 1929.28, 1897.63, 1909.90
03/19/04, 1964.97, 1970.15, 1940.47, 1940.47
03/18/04, 1971.26, 1972.31, 1947.56, 1962.44
03/17/04, 1956.52, 1980.31, 1956.52, 1976.76
03/16/04, 1952.78, 1961.99, 1927.69, 1943.09
03/15/04, 1977.78, 1977.78, 1939.20, 1939.20
03/12/04, 1961.00, 1984.73, 1959.49, 1984.73
03/11/04, 1953.59, 1982.58, 1943.89, 1943.89
03/10/04, 1997.11, 2007.25, 1963.13, 1964.15
03/09/04, 2008.75, 2011.83, 1987.29, 1995.16
03/08/04, 2052.07, 2058.25, 2008.78, 2008.78
03/05/04, 2037.33, 2069.02, 2034.18, 2047.63
03/04/04, 2034.73, 2055.12, 2031.84, 2055.11
03/03/04, 2037.11, 2039.31, 2020.29, 2033.36
03/02/04, 2056.38, 2064.40, 2039.65, 2039.65
03/01/04, 2036.92, 2057.80, 2032.64, 2057.80
02/27/04, 2036.67, 2044.77, 2018.83, 2029.82
02/26/04, 2018.91, 2037.17, 2012.83, 2032.57
02/25/04, 2010.59, 2024.20, 2007.73, 2022.98
02/24/04, 2000.75, 2018.07, 1991.05, 2005.44
02/23/04, 2044.41, 2045.10, 1999.59, 2007.52
02/20/04, 2052.13, 2052.36, 2022.79, 2037.93
02/19/04, 2091.71, 2094.92, 2045.96, 2045.96
02/18/04, 2084.23, 2088.51, 2072.19, 2076.47
02/17/04, 2068.42, 2084.72, 2068.01, 2080.35
02/13/04, 2080.17, 2085.71, 2049.76, 2053.56
02/12/04, 2084.02, 2091.22, 2072.06, 2073.61
02/11/04, 2072.90, 2089.66, 2064.77, 2089.66
02/10/04, 2061.10, 2075.33, 2060.44, 2075.33
02/09/04, 2069.29, 2074.27, 2060.44, 2060.57
02/06/04, 2025.96, 2064.01, 2025.91, 2064.01
02/05/04, 2024.48, 2031.39, 2012.79, 2019.56
02/04/04, 2042.83, 2044.68, 2013.92, 2014.14
02/03/04, 2061.28, 2071.44, 2057.33, 2066.21
02/02/04, 2072.13, 2085.49, 2053.79, 2063.15
01/30/04, 2068.36, 2078.88, 2058.54, 2066.15
01/29/04, 2085.54, 2087.33, 2041.07, 2068.23
01/28/04, 2125.02, 2128.00, 2073.15, 2077.37
01/27/04, 2148.05, 2152.75, 2116.04, 2116.04
01/26/04, 2120.56, 2153.83, 2115.34, 2153.83
01/23/04, 2124.76, 2138.41, 2108.45, 2123.87
01/22/04, 2146.32, 2152.12, 2119.01, 2119.01
01/21/04, 2139.33, 2150.11, 2120.20, 2142.45
01/20/04, 2149.03, 2149.85, 2130.20, 2147.98
01/16/04, 2126.12, 2140.47, 2119.35, 2140.46
01/15/04, 2101.86, 2121.61, 2088.10, 2109.08
01/14/04, 2104.29, 2111.73, 2094.32, 2111.13
01/13/04, 2113.11, 2114.91, 2080.29, 2096.44
01/12/04, 2093.54, 2112.52, 2085.15, 2111.78
01/09/04, 2083.64, 2113.33, 2077.09, 2086.92
01/08/04, 2089.60, 2100.25, 2078.05, 2100.25
01/07/04, 2056.75, 2078.09, 2047.02, 2077.68
01/06/04, 2044.55, 2061.54, 2039.63, 2057.37
01/05/04, 2020.78, 2047.36, 2020.78, 2047.36
01/02/04, 2011.08, 2022.37, 1999.77, 2006.68
12/31/03, 2010.64, 2015.23, 1996.62, 2003.37
12/30/03, 2003.98, 2010.13, 1997.82, 2009.88
12/29/03, 1976.93, 2006.48, 1976.93, 2006.48
12/26/03, 1970.37, 1979.74, 1970.37, 1973.14
12/24/03, 1969.71, 1974.31, 1964.88, 1969.23
12/23/03, 1954.03, 1974.78, 1952.44, 1974.78
12/22/03, 1946.19, 1958.74, 1941.62, 1955.80
12/19/03, 1963.28, 1963.28, 1939.56, 1951.02
12/18/03, 1924.62, 1957.68, 1924.62, 1956.18
12/17/03, 1922.21, 1926.00, 1910.24, 1921.33
12/16/03, 1918.06, 1927.09, 1901.66, 1924.29
12/15/03, 1978.77, 1979.78, 1918.26, 1918.26
12/12/03, 1947.26, 1949.02, 1931.10, 1949.00
12/11/03, 1904.48, 1945.92, 1903.93, 1942.32
12/10/03, 1912.24, 1916.00, 1887.46, 1904.65
12/09/03, 1955.50, 1956.97, 1906.84, 1908.32
12/08/03, 1937.48, 1948.94, 1926.94, 1948.85
12/05/03, 1949.26, 1960.39, 1935.58, 1937.82
12/04/03, 1966.92, 1971.25, 1942.67, 1968.80
12/03/03, 1989.14, 2000.92, 1960.13, 1960.25
12/02/03, 1986.80, 1996.08, 1978.23, 1980.07
12/01/03, 1972.97, 1989.82, 1968.54, 1989.82
11/28/03, 1950.21, 1963.06, 1950.21, 1960.26
11/26/03, 1954.28, 1960.31, 1930.63, 1953.31
11/25/03, 1948.36, 1956.20, 1942.02, 1943.04
11/24/03, 1907.29, 1947.14, 1907.29, 1947.14
11/21/03, 1891.84, 1896.41, 1878.07, 1893.88
11/20/03, 1886.63, 1916.55, 1880.91, 1881.92
11/19/03, 1886.18, 1903.43, 1880.31, 1899.65
11/18/03, 1919.45, 1926.00, 1881.75, 1881.75
11/17/03, 1919.01, 1919.23, 1890.72, 1909.61
11/14/03, 1966.87, 1977.79, 1930.26, 1930.26
11/13/03, 1964.43, 1970.40, 1956.41, 1967.35
11/12/03, 1935.97, 1973.11, 1935.86, 1973.11
11/11/03, 1938.85, 1944.01, 1923.50, 1930.75
11/10/03, 1972.10, 1973.08, 1939.73, 1941.64
11/07/03, 1986.56, 1992.27, 1968.81, 1970.74
11/06/03, 1971.27, 1977.91, 1953.34, 1976.37
11/05/03, 1957.00, 1966.15, 1938.22, 1959.37
11/04/03, 1961.45, 1971.38, 1953.64, 1957.96
11/03/03, 1941.31, 1969.26, 1941.31, 1967.70
10/31/03, 1938.22, 1947.85, 1928.67, 1932.21
10/30/03, 1955.59, 1957.53, 1929.77, 1932.69
10/29/03, 1925.61, 1937.37, 1923.56, 1936.56
10/28/03, 1893.28, 1932.26, 1892.43, 1932.26
10/27/03, 1876.03, 1890.66, 1873.62, 1882.91
10/24/03, 1863.32, 1866.43, 1841.62, 1865.59
10/23/03, 1879.12, 1893.20, 1874.11, 1885.51
10/22/03, 1923.33, 1923.33, 1897.36, 1898.07
10/21/03, 1929.31, 1944.34, 1922.78, 1940.90
10/20/03, 1913.79, 1925.16, 1905.39, 1925.14
10/17/03, 1947.20, 1949.69, 1910.24, 1912.36
10/16/03, 1931.99, 1951.76, 1930.28, 1950.14
10/15/03, 1966.38, 1966.87, 1933.03, 1939.10
10/14/03, 1929.52, 1943.33, 1922.82, 1943.19
10/13/03, 1924.06, 1940.97, 1921.96, 1933.53
10/10/03, 1915.52, 1921.14, 1905.49, 1915.31
10/09/03, 1916.95, 1936.93, 1899.21, 1911.90
10/08/03, 1913.64, 1914.33, 1888.53, 1893.78
10/07/03, 1882.92, 1907.88, 1878.59, 1907.85
10/06/03, 1884.64, 1894.22, 1876.00, 1893.46
10/03/03, 1864.54, 1891.62, 1864.54, 1880.57
10/02/03, 1828.94, 1842.55, 1823.64, 1836.22
10/01/03, 1797.07, 1832.25, 1796.09, 1832.25
09/30/03, 1812.81, 1812.81, 1783.46, 1786.94
09/29/03, 1801.55, 1824.59, 1786.57, 1824.56
09/26/03, 1816.75, 1821.57, 1792.06, 1792.07
09/25/03, 1849.39, 1856.22, 1817.20, 1817.24
09/24/03, 1903.81, 1904.13, 1843.43, 1843.70
09/23/03, 1877.44, 1901.73, 1875.15, 1901.72
09/22/03, 1881.42, 1881.42, 1866.88, 1874.62
09/19/03, 1913.74, 1913.74, 1895.93, 1905.70
09/18/03, 1880.91, 1910.51, 1874.30, 1909.55
09/17/03, 1884.18, 1894.74, 1876.24, 1883.10
09/16/03, 1848.41, 1887.87, 1848.41, 1887.25
09/15/03, 1857.12, 1902.07, 1843.79, 1845.70
09/12/03, 1833.97, 1855.04, 1821.98, 1855.03
09/11/03, 1830.44, 1852.60, 1819.42, 1846.09
09/10/03, 1859.21, 1859.21, 1823.81, 1823.81
09/09/03, 1883.00, 1886.27, 1867.81, 1873.43
09/08/03, 1863.88, 1888.65, 1863.88, 1888.62
09/05/03, 1861.29, 1879.70, 1850.69, 1858.24
09/04/03, 1853.12, 1870.00, 1848.95, 1868.97
09/03/03, 1852.47, 1863.55, 1846.51, 1852.90
09/02/03, 1817.92, 1841.48, 1804.30, 1841.48
08/29/03, 1796.10, 1813.82, 1794.83, 1810.45
08/28/03, 1787.77, 1800.65, 1772.98, 1800.18
08/27/03, 1767.78, 1783.12, 1764.63, 1782.13
08/26/03, 1756.08, 1771.22, 1737.15, 1770.65
08/25/03, 1763.78, 1768.12, 1752.12, 1764.31
08/22/03, 1804.81, 1812.49, 1765.30, 1765.32
08/21/03, 1771.39, 1783.64, 1762.97, 1777.55
08/20/03, 1749.08, 1768.52, 1747.01, 1760.54
08/19/03, 1747.00, 1761.63, 1737.37, 1761.11
08/18/03, 1707.17, 1739.59, 1706.93, 1739.49
08/15/03, 1697.75, 1705.33, 1693.88, 1702.01
08/14/03, 1688.13, 1700.34, 1681.52, 1700.34
08/13/03, 1693.36, 1695.83, 1681.31, 1686.61
08/12/03, 1666.61, 1687.48, 1660.66, 1687.01
08/11/03, 1646.95, 1668.06, 1646.59, 1661.51
08/08/03, 1659.06, 1662.78, 1640.88, 1644.03
08/07/03, 1651.46, 1658.43, 1641.74, 1652.18
08/06/03, 1664.26, 1675.46, 1648.42, 1652.68
08/05/03, 1710.69, 1711.11, 1671.04, 1673.50
08/04/03, 1714.84, 1723.27, 1687.77, 1714.06
08/01/03, 1731.63, 1733.14, 1714.01, 1715.62
07/31/03, 1735.47, 1757.37, 1728.34, 1735.02
07/30/03, 1731.57, 1733.40, 1717.07, 1720.91
07/29/03, 1740.27, 1744.60, 1713.21, 1731.37
07/28/03, 1734.68, 1740.59, 1726.24, 1735.36
07/25/03, 1703.58, 1730.91, 1685.89, 1722.85
07/24/03, 1732.19, 1740.80, 1700.29, 1701.42
07/23/03, 1710.82, 1720.04, 1695.20, 1719.18
07/22/03, 1695.02, 1710.34, 1686.15, 1706.10
07/21/03, 1706.15, 1706.29, 1675.18, 1681.41
07/18/03, 1709.09, 1714.84, 1688.82, 1708.50
07/17/03, 1727.76, 1729.59, 1693.47, 1698.02
07/16/03, 1766.35, 1767.90, 1734.14, 1747.97
07/15/03, 1769.95, 1771.78, 1742.10, 1753.21
07/14/03, 1757.43, 1776.10, 1748.88, 1754.82
07/11/03, 1720.98, 1737.41, 1720.98, 1733.93
07/10/03, 1731.35, 1735.13, 1707.49, 1715.86
07/09/03, 1743.66, 1758.18, 1735.30, 1747.46
07/08/03, 1715.99, 1747.44, 1713.76, 1746.46
07/07/03, 1685.41, 1721.25, 1685.41, 1720.71
07/03/03, 1665.95, 1683.77, 1660.95, 1663.46
07/02/03, 1648.13, 1678.77, 1648.13, 1678.73
07/01/03, 1617.30, 1641.77, 1598.92, 1640.13
06/30/03, 1634.86, 1643.68, 1621.44, 1622.80
06/27/03, 1636.03, 1653.74, 1621.25, 1625.26
06/26/03, 1611.31, 1636.15, 1606.47, 1634.01
06/25/03, 1608.50, 1629.97, 1600.28, 1602.66
06/24/03, 1605.69, 1622.47, 1598.25, 1605.61
06/23/03, 1642.33, 1643.21, 1601.45, 1610.75
06/20/03, 1657.31, 1660.47, 1638.93, 1644.72
06/19/03, 1677.05, 1686.10, 1646.79, 1648.64
06/18/03, 1663.03, 1685.04, 1653.25, 1677.14
06/17/03, 1673.10, 1674.09, 1656.57, 1668.44
06/16/03, 1633.80, 1667.77, 1629.59, 1666.58
06/13/03, 1656.61, 1660.43, 1624.12, 1626.49
06/12/03, 1653.05, 1661.12, 1640.12, 1653.62
06/11/03, 1625.00, 1647.57, 1612.22, 1646.02
06/10/03, 1611.17, 1627.77, 1606.08, 1627.67
06/09/03, 1623.00, 1625.61, 1597.32, 1603.97
06/06/03, 1670.03, 1684.06, 1625.18, 1627.42
06/05/03, 1620.79, 1646.01, 1613.99, 1646.01
06/04/03, 1604.84, 1638.57, 1603.17, 1634.65
06/03/03, 1589.72, 1603.74, 1584.70, 1603.56
06/02/03, 1612.10, 1620.79, 1586.48, 1590.75
05/30/03, 1583.23, 1599.92, 1582.52, 1595.91
05/29/03, 1565.38, 1591.26, 1564.14, 1574.95
05/28/03, 1560.11, 1571.85, 1553.70, 1563.24
05/27/03, 1504.87, 1558.28, 1504.22, 1556.69
05/23/03, 1506.64, 1514.49, 1501.38, 1510.09
05/22/03, 1493.39, 1512.80, 1489.08, 1507.55
05/21/03, 1488.27, 1490.82, 1478.15, 1489.87
05/20/03, 1498.05, 1505.18, 1480.13, 1491.09
05/19/03, 1530.38, 1536.04, 1492.46, 1492.77
05/16/03, 1544.84, 1550.44, 1534.35, 1538.53
05/15/03, 1541.43, 1552.98, 1536.03, 1551.38
05/14/03, 1545.88, 1549.94, 1526.14, 1534.90
05/13/03, 1533.14, 1548.59, 1529.56, 1539.68
05/12/03, 1518.52, 1544.41, 1512.72, 1541.40
05/09/03, 1500.65, 1520.15, 1500.10, 1520.15
05/08/03, 1492.49, 1504.04, 1486.91, 1489.69
05/07/03, 1513.48, 1523.91, 1503.06, 1506.76
05/06/03, 1503.42, 1531.82, 1503.31, 1523.71
05/05/03, 1508.31, 1519.70, 1502.66, 1504.04
05/02/03, 1470.09, 1504.22, 1469.84, 1502.88
05/01/03, 1463.00, 1478.85, 1451.32, 1472.56
04/30/03, 1467.84, 1472.69, 1459.04, 1464.31
04/29/03, 1468.03, 1482.49, 1459.48, 1471.30
04/28/03, 1437.86, 1465.40, 1436.35, 1462.24
04/25/03, 1451.13, 1452.17, 1432.02, 1434.54
04/24/03, 1453.23, 1465.92, 1448.05, 1457.23
04/23/03, 1453.95, 1468.08, 1447.65, 1466.16
04/22/03, 1417.00, 1452.34, 1414.40, 1451.36
